24-01-2021 02:00:53.430 [main] INFO  SpringBootTestContextBootstrapper Neither @ContextConfiguration nor @ContextHierarchy found for test class [com.albo.comics.scheduler.AlboComicsSchedulerApplicationTests], using SpringBootContextLoader
24-01-2021 02:05:02.284 [main] INFO  AlboComicsSchedulerApplication Starting AlboComicsSchedulerApplication using Java 11.0.9.1 on MSI with PID 8472 (C:\Users\Ing_O\eclipse-workspace\comics\alboComicsScheduler\target\classes started by Ing_O in C:\Users\Ing_O\eclipse-workspace\comics\alboComicsScheduler)
24-01-2021 02:05:02.286 [main] INFO  AlboComicsSchedulerApplication No active profile set, falling back to default profiles: default
24-01-2021 02:05:02.741 [main] INFO  RepositoryConfigurationDelegate Bootstrapping Spring Data MongoDB repositories in DEFAULT mode.
24-01-2021 02:05:02.786 [main] INFO  RepositoryConfigurationDelegate Finished Spring Data repository scanning in 41 ms. Found 1 MongoDB repository interfaces.
24-01-2021 02:05:03.270 [main] INFO  TomcatWebServer Tomcat initialized with port(s): 9191 (http)
24-01-2021 02:05:03.279 [main] INFO  Http11NioProtocol Initializing ProtocolHandler ["http-nio-9191"]
24-01-2021 02:05:03.279 [main] INFO  StandardService Starting service [Tomcat]
24-01-2021 02:05:03.279 [main] INFO  StandardEngine Starting Servlet engine: [Apache Tomcat/9.0.41]
24-01-2021 02:05:03.339 [main] INFO  [/marvel] Initializing Spring embedded WebApplicationContext
24-01-2021 02:05:03.339 [main] INFO  ServletWebServerApplicationContext Root WebApplicationContext: initialization completed in 1014 ms
24-01-2021 02:05:03.472 [main] INFO  cluster Cluster created with settings {hosts=[127.0.0.1:27017], srvHost=cluster0.zccxh.mongodb.net, mode=MULTIPLE, requiredClusterType=REPLICA_SET, serverSelectionTimeout='30000 ms', requiredReplicaSetName='atlas-s3nd0f-shard-0'}
24-01-2021 02:05:03.500 [cluster-ClusterId{value='600d2a2f1f16783c875c3d84', description='null'}-srv-cluster0.zccxh.mongodb.net] INFO  cluster Adding discovered server cluster0-shard-00-02.zccxh.mongodb.net:27017 to client view of cluster
24-01-2021 02:05:03.517 [cluster-ClusterId{value='600d2a2f1f16783c875c3d84', description='null'}-srv-cluster0.zccxh.mongodb.net] INFO  cluster Adding discovered server cluster0-shard-00-01.zccxh.mongodb.net:27017 to client view of cluster
24-01-2021 02:05:03.517 [cluster-ClusterId{value='600d2a2f1f16783c875c3d84', description='null'}-srv-cluster0.zccxh.mongodb.net] INFO  cluster Adding discovered server cluster0-shard-00-00.zccxh.mongodb.net:27017 to client view of cluster
24-01-2021 02:05:03.677 [main] INFO  ScheduledTask Starting insert data comics job...
24-01-2021 02:05:03.980 [cluster-ClusterId{value='600d2a2f1f16783c875c3d84', description='null'}-cluster0-shard-00-01.zccxh.mongodb.net:27017] INFO  connection Opened connection [connectionId{localValue:2, serverValue:225251}] to cluster0-shard-00-01.zccxh.mongodb.net:27017
24-01-2021 02:05:03.980 [cluster-rtt-ClusterId{value='600d2a2f1f16783c875c3d84', description='null'}-cluster0-shard-00-02.zccxh.mongodb.net:27017] INFO  connection Opened connection [connectionId{localValue:6, serverValue:185593}] to cluster0-shard-00-02.zccxh.mongodb.net:27017
24-01-2021 02:05:03.980 [cluster-rtt-ClusterId{value='600d2a2f1f16783c875c3d84', description='null'}-cluster0-shard-00-00.zccxh.mongodb.net:27017] INFO  connection Opened connection [connectionId{localValue:3, serverValue:185095}] to cluster0-shard-00-00.zccxh.mongodb.net:27017
24-01-2021 02:05:03.980 [cluster-rtt-ClusterId{value='600d2a2f1f16783c875c3d84', description='null'}-cluster0-shard-00-01.zccxh.mongodb.net:27017] INFO  connection Opened connection [connectionId{localValue:1, serverValue:225144}] to cluster0-shard-00-01.zccxh.mongodb.net:27017
24-01-2021 02:05:03.980 [cluster-ClusterId{value='600d2a2f1f16783c875c3d84', description='null'}-cluster0-shard-00-00.zccxh.mongodb.net:27017] INFO  connection Opened connection [connectionId{localValue:4, serverValue:185095}] to cluster0-shard-00-00.zccxh.mongodb.net:27017
24-01-2021 02:05:03.980 [cluster-ClusterId{value='600d2a2f1f16783c875c3d84', description='null'}-cluster0-shard-00-02.zccxh.mongodb.net:27017] INFO  connection Opened connection [connectionId{localValue:5, serverValue:185810}] to cluster0-shard-00-02.zccxh.mongodb.net:27017
24-01-2021 02:05:03.980 [cluster-ClusterId{value='600d2a2f1f16783c875c3d84', description='null'}-cluster0-shard-00-02.zccxh.mongodb.net:27017] INFO  cluster Monitor thread successfully connected to server with description ServerDescription{address=cluster0-shard-00-02.zccxh.mongodb.net:27017, type=REPLICA_SET_SECONDARY, state=CONNECTED, ok=true, minWireVersion=0, maxWireVersion=8, maxDocumentSize=16777216, logicalSessionTimeoutMinutes=30, roundTripTimeNanos=261577200, setName='atlas-s3nd0f-shard-0', canonicalAddress=cluster0-shard-00-02.zccxh.mongodb.net:27017, hosts=[cluster0-shard-00-01.zccxh.mongodb.net:27017, cluster0-shard-00-02.zccxh.mongodb.net:27017, cluster0-shard-00-00.zccxh.mongodb.net:27017], passives=[], arbiters=[], primary='cluster0-shard-00-01.zccxh.mongodb.net:27017', tagSet=TagSet{[Tag{name='nodeType', value='ELECTABLE'}, Tag{name='provider', value='AWS'}, Tag{name='region', value='US_EAST_1'}, Tag{name='workloadType', value='OPERATIONAL'}]}, electionId=null, setVersion=1, topologyVersion=null, lastWriteDate=Sun Jan 24 02:05:01 CST 2021, lastUpdateTimeNanos=2317875983100}
24-01-2021 02:05:03.980 [cluster-ClusterId{value='600d2a2f1f16783c875c3d84', description='null'}-cluster0-shard-00-01.zccxh.mongodb.net:27017] INFO  cluster Monitor thread successfully connected to server with description ServerDescription{address=cluster0-shard-00-01.zccxh.mongodb.net:27017, type=REPLICA_SET_PRIMARY, state=CONNECTED, ok=true, minWireVersion=0, maxWireVersion=8, maxDocumentSize=16777216, logicalSessionTimeoutMinutes=30, roundTripTimeNanos=261568200, setName='atlas-s3nd0f-shard-0', canonicalAddress=cluster0-shard-00-01.zccxh.mongodb.net:27017, hosts=[cluster0-shard-00-01.zccxh.mongodb.net:27017, cluster0-shard-00-02.zccxh.mongodb.net:27017, cluster0-shard-00-00.zccxh.mongodb.net:27017], passives=[], arbiters=[], primary='cluster0-shard-00-01.zccxh.mongodb.net:27017', tagSet=TagSet{[Tag{name='nodeType', value='ELECTABLE'}, Tag{name='provider', value='AWS'}, Tag{name='region', value='US_EAST_1'}, Tag{name='workloadType', value='OPERATIONAL'}]}, electionId=7fffffff0000000000000007, setVersion=1, topologyVersion=null, lastWriteDate=Sun Jan 24 02:05:01 CST 2021, lastUpdateTimeNanos=2317875983100}
24-01-2021 02:05:03.980 [cluster-ClusterId{value='600d2a2f1f16783c875c3d84', description='null'}-cluster0-shard-00-00.zccxh.mongodb.net:27017] INFO  cluster Monitor thread successfully connected to server with description ServerDescription{address=cluster0-shard-00-00.zccxh.mongodb.net:27017, type=REPLICA_SET_SECONDARY, state=CONNECTED, ok=true, minWireVersion=0, maxWireVersion=8, maxDocumentSize=16777216, logicalSessionTimeoutMinutes=30, roundTripTimeNanos=261575000, setName='atlas-s3nd0f-shard-0', canonicalAddress=cluster0-shard-00-00.zccxh.mongodb.net:27017, hosts=[cluster0-shard-00-01.zccxh.mongodb.net:27017, cluster0-shard-00-02.zccxh.mongodb.net:27017, cluster0-shard-00-00.zccxh.mongodb.net:27017], passives=[], arbiters=[], primary='cluster0-shard-00-01.zccxh.mongodb.net:27017', tagSet=TagSet{[Tag{name='nodeType', value='ELECTABLE'}, Tag{name='provider', value='AWS'}, Tag{name='region', value='US_EAST_1'}, Tag{name='workloadType', value='OPERATIONAL'}]}, electionId=null, setVersion=1, topologyVersion=null, lastWriteDate=Sun Jan 24 02:05:01 CST 2021, lastUpdateTimeNanos=2317875983300}
24-01-2021 02:05:03.982 [cluster-ClusterId{value='600d2a2f1f16783c875c3d84', description='null'}-cluster0-shard-00-01.zccxh.mongodb.net:27017] INFO  cluster Setting max election id to 7fffffff0000000000000007 from replica set primary cluster0-shard-00-01.zccxh.mongodb.net:27017
24-01-2021 02:05:03.982 [cluster-ClusterId{value='600d2a2f1f16783c875c3d84', description='null'}-cluster0-shard-00-01.zccxh.mongodb.net:27017] INFO  cluster Setting max set version to 1 from replica set primary cluster0-shard-00-01.zccxh.mongodb.net:27017
24-01-2021 02:05:03.982 [cluster-ClusterId{value='600d2a2f1f16783c875c3d84', description='null'}-cluster0-shard-00-01.zccxh.mongodb.net:27017] INFO  cluster Discovered replica set primary cluster0-shard-00-01.zccxh.mongodb.net:27017
24-01-2021 02:05:07.441 [main] INFO  connection Opened connection [connectionId{localValue:7, serverValue:225146}] to cluster0-shard-00-01.zccxh.mongodb.net:27017
24-01-2021 02:05:07.614 [main] INFO  ScheduledTask End success insert data comics job...
24-01-2021 02:05:07.732 [main] INFO  ThreadPoolTaskExecutor Initializing ExecutorService 'applicationTaskExecutor'
24-01-2021 02:05:07.850 [main] INFO  ThreadPoolTaskScheduler Initializing ExecutorService 'taskScheduler'
24-01-2021 02:05:07.862 [main] INFO  Http11NioProtocol Starting ProtocolHandler ["http-nio-9191"]
24-01-2021 02:05:07.872 [main] INFO  TomcatWebServer Tomcat started on port(s): 9191 (http) with context path '/marvel'
24-01-2021 02:05:07.883 [main] INFO  AlboComicsSchedulerApplication Started AlboComicsSchedulerApplication in 5.896 seconds (JVM running for 6.279)
